ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,744856,Neonatal mortality rate,46,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2008,DHS,,,43,49,
NGA,720129,Postneonatal mortality rate,35,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2008,DHS,,,33,38,
NGA,751777,Postneonatal mortality rate,41,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2008,DHS,,,39,43,
NGA,185224,Infant mortality rate,75,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2008,DHS,,,71,79,
NGA,4610,Infant mortality rate,87,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2008,DHS,,,83,91,
NGA,743610,Child mortality rate,88,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2008,DHS,,,82,94,
NGA,185195,Child mortality rate,92,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2008,DHS,,,86,98,
NGA,742308,Under-five mortality rate,157,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2008,DHS,,,149,164,
NGA,721715,Under-five mortality rate,171,0,NG,Nigeria,2008,NG2008DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2008,DHS,,,164,178,
NGA,185565,Stillbirths,228,0,NG,Nigeria,2008,NG2008DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2008,DHS,,,,,
NGA,185587,Early neonatal deaths,870,0,NG,Nigeria,2008,NG2008DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2008,DHS,,,,,
NGA,185571,Perinatal mortality rate (5 years),39,0,NG,Nigeria,2008,NG2008DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2008,DHS,28328,28880,,,
NGA,185630,Number of pregnancies of 7+ months duration,28328,0,NG,Nigeria,2008,NG2008DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2008,DHS,,28880,,,
NGA,185613,Number of pregnancies of 7+ months duration (unweighted),28880,0,NG,Nigeria,2008,NG2008DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2008,DHS,28328,,,,
NGA,719808,Neonatal mortality rate (5 year periods),42,0,NG,Nigeria,2010,NG2010MIS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2010,MIS,,,35,50,
NGA,744786,Postneonatal mortality (5 year periods),36,0,NG,Nigeria,2010,NG2010MIS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2010,MIS,,,29,42,
NGA,720029,Infant mortality rate (5 year periods),78,0,NG,Nigeria,2010,NG2010MIS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2010,MIS,,,67,89,
NGA,744901,Child mortality (5 year periods),71,0,NG,Nigeria,2010,NG2010MIS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2010,MIS,,,56,85,
NGA,732251,Under-five mortality rate (5 year periods),143,0,NG,Nigeria,2010,NG2010MIS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2010,MIS,,,123,163,
NGA,757964,Neonatal mortality rate,42,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2010,MIS,,,35,50,
NGA,753628,Neonatal mortality rate,47,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2010,MIS,,,41,54,
NGA,755087,Postneonatal mortality rate,36,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2010,MIS,,,29,42,
NGA,4467,Postneonatal mortality rate,40,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2010,MIS,,,34,46,
NGA,731078,Infant mortality rate,78,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2010,MIS,,,67,89,
NGA,185536,Infant mortality rate,88,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2010,MIS,,,77,98,
NGA,738499,Child mortality rate,71,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2010,MIS,,,56,85,
NGA,185521,Child mortality rate,76,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2010,MIS,,,61,90,
NGA,742286,Under-five mortality rate,143,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2010,MIS,,,123,163,
NGA,735560,Under-five mortality rate,157,0,NG,Nigeria,2010,NG2010MIS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2010,MIS,,,137,176,
NGA,185675,Neonatal mortality rate (5 year periods),37,0,NG,Nigeria,2013,NG2013DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2013,DHS,,,34,40,
NGA,185691,Postneonatal mortality (5 year periods),31,0,NG,Nigeria,2013,NG2013DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2013,DHS,,,28,34,
NGA,744872,Infant mortality rate (5 year periods),69,0,NG,Nigeria,2013,NG2013DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2013,DHS,,,64,73,
NGA,755069,Child mortality (5 year periods),64,0,NG,Nigeria,2013,NG2013DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2013,DHS,,,59,69,
NGA,728269,Under-five mortality rate (5 year periods),128,0,NG,Nigeria,2013,NG2013DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2013,DHS,,,121,135,
NGA,185819,Neonatal mortality rate,37,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2013,DHS,,,34,40,
NGA,735488,Neonatal mortality rate,40,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2013,DHS,,,38,43,
NGA,720031,Postneonatal mortality rate,31,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2013,DHS,,,28,34,
NGA,185755,Postneonatal mortality rate,37,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2013,DHS,,,34,39,
NGA,738076,Infant mortality rate,69,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2013,DHS,,,64,73,
NGA,185744,Infant mortality rate,77,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2013,DHS,,,73,81,
NGA,185777,Child mortality rate,64,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2013,DHS,,,59,69,
NGA,735561,Child mortality rate,73,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2013,DHS,,,67,78,
NGA,731420,Under-five mortality rate,128,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2013,DHS,,,121,135,
NGA,4494,Under-five mortality rate,144,0,NG,Nigeria,2013,NG2013DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2013,DHS,,,136,152,
NGA,186404,Stillbirths,396,0,NG,Nigeria,2013,NG2013DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2013,DHS,,,,,
NGA,186405,Early neonatal deaths,925,0,NG,Nigeria,2013,NG2013DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2013,DHS,,,,,
NGA,186408,Perinatal mortality rate (5 years),41,0,NG,Nigeria,2013,NG2013DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2013,DHS,32224,31882,,,
NGA,186553,Number of pregnancies of 7+ months duration,32224,0,NG,Nigeria,2013,NG2013DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2013,DHS,,31882,,,
NGA,186412,Number of pregnancies of 7+ months duration (unweighted),31882,0,NG,Nigeria,2013,NG2013DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2013,DHS,32224,,,,
NGA,736954,Neonatal mortality rate (5 year periods),39,0,NG,Nigeria,2018,NG2018DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2018,DHS,,,35,43,
NGA,186004,Postneonatal mortality (5 year periods),28,0,NG,Nigeria,2018,NG2018DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2018,DHS,,,26,30,
NGA,751779,Infant mortality rate (5 year periods),67,0,NG,Nigeria,2018,NG2018DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2018,DHS,,,63,72,
NGA,4703,Child mortality (5 year periods),69,0,NG,Nigeria,2018,NG2018DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2018,DHS,,,64,75,
NGA,741185,Under-five mortality rate (5 year periods),132,0,NG,Nigeria,2018,NG2018DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2018,DHS,,,124,140,
NGA,741556,Neonatal mortality rate,39,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2018,DHS,,,35,43,
NGA,735156,Neonatal mortality rate,37,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2018,DHS,,,34,39,
NGA,186028,Postneonatal mortality rate,28,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2018,DHS,,,26,30,
NGA,746038,Postneonatal mortality rate,29,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2018,DHS,,,27,31,
NGA,186027,Infant mortality rate,67,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2018,DHS,,,63,72,
NGA,752488,Infant mortality rate,65,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2018,DHS,,,62,69,
NGA,4611,Child mortality rate,69,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2018,DHS,,,64,75,
NGA,738154,Child mortality rate,68,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2018,DHS,,,63,73,
NGA,746095,Under-five mortality rate,132,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2018,DHS,,,124,140,
NGA,720751,Under-five mortality rate,129,0,NG,Nigeria,2018,NG2018DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2018,DHS,,,122,136,
NGA,187117,Stillbirths,605,0,NG,Nigeria,2018,NG2018DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2018,DHS,,,,,
NGA,187118,Early neonatal deaths,1104,0,NG,Nigeria,2018,NG2018DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2018,DHS,,,,,
NGA,187136,Perinatal mortality rate (5 years),49,0,NG,Nigeria,2018,NG2018DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2018,DHS,34623,34319,,,
NGA,187173,Number of pregnancies of 7+ months duration,34623,0,NG,Nigeria,2018,NG2018DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2018,DHS,,34319,,,
NGA,187345,Number of pregnancies of 7+ months duration (unweighted),34319,0,NG,Nigeria,2018,NG2018DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2018,DHS,34623,,,,
