ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,29592,Physical or sexual violence committed by husband/partner in last 12 months,14.7,1,NG,Nigeria,2008,NG2008DHS,DV_SPV1_W_POS,198303060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WPOS,,2008,DHS,16762,19388,,,
NGA,29593,Physical or sexual or emotional violence committed by husband/partner in last 12 months,26.2,1,NG,Nigeria,2008,NG2008DHS,DV_SPV1_W_ANY,198303070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WANY,,2008,DHS,16762,19388,,,
NGA,580722,Women circumcised (FGC),29.6,1,NG,Nigeria,2008,NG2008DHS,FG_PFCC_W_WCC,207503010,I,1000,0,Total,Total,0,,1,1,FGPFCCWWCC,,2008,DHS,33385,33385,,,
NGA,504448,Women with secondary or higher education,44.6,1,NG,Nigeria,2008,NG2008DHS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2008,DHS,33385,33385,,,
NGA,330866,Men with secondary or higher education,61.2,1,NG,Nigeria,2008,NG2008DHS,ED_EDUC_M_SEH,231204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2008,DHS,13808,13838,,,
NGA,235027,Married women employed in the last 12 months,71.1,1,NG,Nigeria,2008,NG2008DHS,EM_EMPM_W_EMP,246113010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMWEMP,,2008,DHS,23578,23954,,,
NGA,47085,Married men employed in the last 12 months,98.8,1,NG,Nigeria,2008,NG2008DHS,EM_EMPM_M_EMP,246114010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMMEMP,,2008,DHS,7018,7186,,,
NGA,298482,Women with secondary or higher education,40.5,1,NG,Nigeria,2010,NG2010MIS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2010,MIS,6344,6344,,,
NGA,286760,Women first married by exact age 15,23.8,1,NG,Nigeria,2013,NG2013DHS,MA_MBAG_W_B15,41603010,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB15,,2013,DHS,24372,24329,,,
NGA,286762,Women first married by exact age 18,49.1,1,NG,Nigeria,2013,NG2013DHS,MA_MBAG_W_B18,41603020,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB18,,2013,DHS,24372,24329,,,
NGA,581458,Men first married by exact age 18,4.2,1,NG,Nigeria,2013,NG2013DHS,MA_MBAG_M_B18,41604110,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGMB18,,2013,DHS,10848,10811,,,
NGA,694543,Do not own land [Women],85.3,1,NG,Nigeria,2013,NG2013DHS,WE_OWNA_W_LNO,176263090,I,1000,0,Total,Total,0,,1,1,WEOWNAWLNO,,2013,DHS,38948,38948,,,
NGA,466284,Do not own land [Men],65.6,1,NG,Nigeria,2013,NG2013DHS,WE_OWNA_M_LNO,176264090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,WEOWNAMLNO,,2013,DHS,17359,17359,,,
NGA,609701,Final say in all of the decisions [Women],31.3,1,NG,Nigeria,2013,NG2013DHS,WE_DMAK_W_3DC,176403040,I,1000,0,Total,Total,0,,1,1,WEDMAKW3DC,,2013,DHS,27830,27274,,,
NGA,537770,Wife beating justified for at least one specific reason [Women],34.7,1,NG,Nigeria,2013,NG2013DHS,WE_AWBT_W_AGR,176433060,I,1000,0,Total,Total,0,,1,1,WEAWBTWAGR,,2013,DHS,38948,38948,,,
NGA,579309,Wife beating justified for at least one specific reason [Men],24.7,1,NG,Nigeria,2013,NG2013DHS,WE_AWBT_M_AGR,176434060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,WEAWBTMAGR,,2013,DHS,17359,17359,,,
NGA,664255,Physical or sexual violence committed by husband/partner in last 12 months,11,1,NG,Nigeria,2013,NG2013DHS,DV_SPV1_W_POS,198303060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WPOS,,2013,DHS,21196,22305,,,
NGA,664256,Physical or sexual or emotional violence committed by husband/partner in last 12 months,19,1,NG,Nigeria,2013,NG2013DHS,DV_SPV1_W_ANY,198303070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WANY,,2013,DHS,21196,22305,,,
NGA,500585,Women circumcised (FGC),24.8,1,NG,Nigeria,2013,NG2013DHS,FG_PFCC_W_WCC,207503010,I,1000,0,Total,Total,0,,1,1,FGPFCCWWCC,,2013,DHS,38948,38948,,,
NGA,431900,Women with secondary or higher education,44.9,1,NG,Nigeria,2013,NG2013DHS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2013,DHS,38948,38948,,,
NGA,626294,Men with secondary or higher education,62,1,NG,Nigeria,2013,NG2013DHS,ED_EDUC_M_SEH,231204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2013,DHS,17359,17359,,,
NGA,584668,Married women employed in the last 12 months,71.3,1,NG,Nigeria,2013,NG2013DHS,EM_EMPM_W_EMP,246113010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMWEMP,,2013,DHS,27830,27274,,,
NGA,386030,Married men employed in the last 12 months,99,1,NG,Nigeria,2013,NG2013DHS,EM_EMPM_M_EMP,246114010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMMEMP,,2013,DHS,8723,8557,,,
NGA,604407,Women with secondary or higher education,45.7,1,NG,Nigeria,2015,NG2015MIS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2015,MIS,8034,8034,,,
NGA,681502,Women first married by exact age 15,18.5,1,NG,Nigeria,2018,NG2018DHS,MA_MBAG_W_B15,41603010,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB15,,2018,DHS,26537,26554,,,
NGA,681503,Women first married by exact age 18,43,1,NG,Nigeria,2018,NG2018DHS,MA_MBAG_W_B18,41603020,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGWB18,,2018,DHS,26537,26554,,,
NGA,254030,Men first married by exact age 15,0,1,NG,Nigeria,2018,NG2018DHS,MA_MBAG_M_B15,41604100,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGMB15,,2018,DHS,7980,7826,,,
NGA,254031,Men first married by exact age 18,3.7,1,NG,Nigeria,2018,NG2018DHS,MA_MBAG_M_B18,41604110,I,12001,12001,Total 25-49,Total 25-49,0,,1,1,MAMBAGMB18,,2018,DHS,7980,7826,,,
NGA,344944,Do not own land [Women],88.5,1,NG,Nigeria,2018,NG2018DHS,WE_OWNA_W_LNO,176263090,I,1000,0,Total,Total,0,,1,1,WEOWNAWLNO,,2018,DHS,41821,41821,,,
NGA,248107,Do not own land [Men],62.2,1,NG,Nigeria,2018,NG2018DHS,WE_OWNA_M_LNO,176264090,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,WEOWNAMLNO,,2018,DHS,11868,11845,,,
NGA,265145,Final say in all of the decisions [Women],33.5,1,NG,Nigeria,2018,NG2018DHS,WE_DMAK_W_3DC,176403040,I,1000,0,Total,Total,0,,1,1,WEDMAKW3DC,,2018,DHS,29090,28888,,,
NGA,615924,Wife beating justified for at least one specific reason [Women],28,1,NG,Nigeria,2018,NG2018DHS,WE_AWBT_W_AGR,176433060,I,1000,0,Total,Total,0,,1,1,WEAWBTWAGR,,2018,DHS,41821,41821,,,
NGA,357007,Wife beating justified for at least one specific reason [Men],20.5,1,NG,Nigeria,2018,NG2018DHS,WE_AWBT_M_AGR,176434060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,WEAWBTMAGR,,2018,DHS,11868,11845,,,
NGA,25558,Physical or sexual violence committed by husband/partner in last 12 months,13.8,1,NG,Nigeria,2018,NG2018DHS,DV_SPV1_W_POS,198303060,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WPOS,,2018,DHS,8361,8910,,,
NGA,25559,Physical or sexual or emotional violence committed by husband/partner in last 12 months,29.5,1,NG,Nigeria,2018,NG2018DHS,DV_SPV1_W_ANY,198303070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,DVSPV1WANY,,2018,DHS,8361,8910,,,
NGA,445113,Women circumcised (FGC),19.5,1,NG,Nigeria,2018,NG2018DHS,FG_PFCC_W_WCC,207503010,I,1000,0,Total,Total,0,,1,1,FGPFCCWWCC,,2018,DHS,26705,26585,,,
NGA,325141,Women with secondary or higher education,50.6,1,NG,Nigeria,2018,NG2018DHS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2018,DHS,41821,41821,,,
NGA,540986,Men with secondary or higher education,65.1,1,NG,Nigeria,2018,NG2018DHS,ED_EDUC_M_SEH,231204230,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCMSEH,,2018,DHS,11868,11845,,,
NGA,63444,Married women employed in the last 12 months,74.1,1,NG,Nigeria,2018,NG2018DHS,EM_EMPM_W_EMP,246113010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMWEMP,,2018,DHS,29090,28888,,,
NGA,428475,Married men employed in the last 12 months,99.1,1,NG,Nigeria,2018,NG2018DHS,EM_EMPM_M_EMP,246114010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EMEMPMMEMP,,2018,DHS,6786,6611,,,
NGA,446983,Women with secondary or higher education,49.9,1,NG,Nigeria,2021,NG2021MIS,ED_EDUC_W_SEH,231203100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,EDEDUCWSEH,,2021,MIS,14476,14476,,,
