ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,521625,"Number of men who had sex with a non-marital, non-cohabiting partner in the last 12 months (unweighted)",580,0,NG,Nigeria,2003,NG2003DHS,HA_HRSX_M_UN2,135404120,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMUN2,,2003,DHS,531,,,,
NGA,409929,Higher-risk Sex (with multiple partners among all respondents) [Women],1.5,1,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_2PP,135433010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPW2PP,,2003,DHS,7620,7620,,,
NGA,402457,Number of women,7620,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_NM1,135433020,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWNM1,,2003,DHS,,7620,,,
NGA,522752,Number of women (unweighted),7620,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_UN1,135433030,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWUN1,,2003,DHS,7620,,,,
NGA,521655,Condom use during higher-risk sex (with multiple partners) [Women],13.1,1,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_CND,135433040,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWCND,,2003,DHS,116,103,,,
NGA,515868,Number of women,116,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_NM2,135433050,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWNM2,,2003,DHS,,103,,,
NGA,521656,Number of women (unweighted),103,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_W_UN2,135433060,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWUN2,,2003,DHS,116,,,,
NGA,534230,Higher-risk Sex (with multiple partners among all respondents) [Men],14.7,1,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_2PP,135434100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPM2PP,,2003,DHS,2093,2086,,,
NGA,524101,Number of men,2093,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_NM1,135434110,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMNM1,,2003,DHS,,2086,,,
NGA,522753,Number of men (unweighted),2086,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_UN1,135434120,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMUN1,,2003,DHS,2093,,,,
NGA,144745,Condom use during higher-risk sex (with multiple partners) [Men],22.5,1,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_CND,135434130,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMCND,,2003,DHS,308,323,,,
NGA,316059,Number of men,308,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_NM2,135434140,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMNM2,,2003,DHS,,323,,,
NGA,522759,Number of men (unweighted),323,0,NG,Nigeria,2003,NG2003DHS,HA_MSXP_M_UN2,135434150,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMUN2,,2003,DHS,308,,,,
NGA,455789,Ever paid for sexual intercourse,9.5,1,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_EPD,135534010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMEPD,,2003,DHS,2093,2086,,,
NGA,455788,Paid for sexual intercourse in the past 12 months,2.9,1,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_PD1,135534020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMPD1,,2003,DHS,2093,2086,,,
NGA,453580,Number of men,2093,0,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_NUM,135534030,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMNUM,,2003,DHS,,2086,,,
NGA,519272,Number of men (unweighted),2086,0,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_UNW,135534040,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMUNW,,2003,DHS,2093,,,,
NGA,383049,Condom use at last paid sexual intercourse,50.9,1,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_CLS,135534050,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMCLS,,2003,DHS,61,62,,,
NGA,316056,Number of men who paid for sex in the last 12 months,61,0,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_NM1,135534060,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMNM1,,2003,DHS,,62,,,
NGA,527895,Number of men who paid for sex in the last 12 months (unweighted),62,0,NG,Nigeria,2003,NG2003DHS,HA_PYSX_M_UN1,135534070,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAPYSXMUN1,,2003,DHS,61,,,,
NGA,673596,Sex before the age of 15 [Women],20.7,1,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_A15,135763010,I,1000,0,Total,Total,0,,1,1,HAAFSYWA15,,2003,DHS,3210,3213,,,
NGA,673597,Number of young women,3210,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_NM1,135763020,D,1000,0,Total,Total,0,,1,1,HAAFSYWNM1,,2003,DHS,,3213,,,
NGA,303768,Number of young women (unweighted),3213,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_UN1,135763030,U,1000,0,Total,Total,0,,1,1,HAAFSYWUN1,,2003,DHS,53,,,,
NGA,668311,Sex before the age of 18 [Women],53.5,1,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_A18,135763040,I,1000,0,Total,Total,0,,1,1,HAAFSYWA18,,2003,DHS,2222,2186,,,
NGA,669353,Number of young women age 18-24,2222,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_NM2,135763050,D,1000,0,Total,Total,0,,1,1,HAAFSYWNM2,,2003,DHS,,2186,,,
NGA,383044,Number of young women age 18-24 (unweighted),2186,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_W_UN2,135763060,U,1000,0,Total,Total,0,,1,1,HAAFSYWUN2,,2003,DHS,7,,,,
NGA,3917,Sex before the age of 15 [Men],6.5,1,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_A15,135764070,I,1000,0,Total,Total,0,,1,1,HAAFSYMA15,,2003,DHS,880,894,,,
NGA,505843,Number of young men,880,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_NM1,135764080,D,1000,0,Total,Total,0,,1,1,HAAFSYMNM1,,2003,DHS,,894,,,
NGA,310400,Number of young men (unweighted),894,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_UN1,135764090,U,1000,0,Total,Total,0,,1,1,HAAFSYMUN1,,2003,DHS,24,,,,
NGA,479022,Sex before the age of 18 [Men],24.5,1,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_A18,135764100,I,1000,0,Total,Total,0,,1,1,HAAFSYMA18,,2003,DHS,643,651,,,
NGA,487250,Number of young men age 18-24,643,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_NM2,135764110,D,1000,0,Total,Total,0,,1,1,HAAFSYMNM2,,2003,DHS,,651,,,
NGA,364655,Number of young men age 18-24 (unweighted),651,0,NG,Nigeria,2003,NG2003DHS,HA_AFSY_M_UN2,135764120,U,1000,0,Total,Total,0,,1,1,HAAFSYMUN2,,2003,DHS,62,,,,
NGA,144926,Young women never having sexual intercourse,62.1,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_NSX,135803010,I,1000,0,Total,Total,0,,1,1,HAPSXYWNSX,,2003,DHS,1685,1836,,,
NGA,144927,Young women having premarital sex in last year,31.6,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_SX1,135803020,I,1000,0,Total,Total,0,,1,1,HAPSXYWSX1,,2003,DHS,1685,1836,,,
NGA,144928,Number of never-married young women,1685,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_NUM,135803030,D,1000,0,Total,Total,0,,1,1,HAPSXYWNUM,,2003,DHS,,1836,,,
NGA,144923,Number of never-married young women (unweighted),1836,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_UNW,135803040,U,1000,0,Total,Total,0,,1,1,HAPSXYWUNW,,2003,DHS,1685,,,,
NGA,468184,Young women using a condom during premarital sex,25,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_CND,135803050,I,1000,0,Total,Total,0,,1,1,HAPSXYWCND,,2003,DHS,533,509,,,
NGA,468185,Number of never-married young women who had sex in the past year,533,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_NM1,135803060,D,1000,0,Total,Total,0,,1,1,HAPSXYWNM1,,2003,DHS,,509,,,
NGA,144920,Number of never-married young women who had sex in the past year (unweighted),509,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_W_UN1,135803070,U,1000,0,Total,Total,0,,1,1,HAPSXYWUN1,,2003,DHS,533,,,,
NGA,698384,Young men never having sexual intercourse,62,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_NSX,135804080,I,1000,0,Total,Total,0,,1,1,HAPSXYMNSX,,2003,DHS,809,827,,,
NGA,698385,Young men having premarital sex in last year,28.7,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_SX1,135804090,I,1000,0,Total,Total,0,,1,1,HAPSXYMSX1,,2003,DHS,809,827,,,
NGA,699872,Number of never-married men,809,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_NUM,135804100,D,1000,0,Total,Total,0,,1,1,HAPSXYMNUM,,2003,DHS,,827,,,
NGA,317716,Number of never-married men (unweighted),827,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_UNW,135804110,U,1000,0,Total,Total,0,,1,1,HAPSXYMUNW,,2003,DHS,809,,,,
NGA,489864,Young men using a condom during premarital sex,46.7,1,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_CND,135804120,I,1000,0,Total,Total,0,,1,1,HAPSXYMCND,,2003,DHS,232,261,,,
NGA,495911,Number of men,232,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_NM1,135804130,D,1000,0,Total,Total,0,,1,1,HAPSXYMNM1,,2003,DHS,,261,,,
NGA,345122,Number of men (unweighted),261,0,NG,Nigeria,2003,NG2003DHS,HA_PSXY_M_UN1,135804140,U,1000,0,Total,Total,0,,1,1,HAPSXYMUN1,,2003,DHS,232,,,,
NGA,572572,Young women having multiple partners in last year,2.2,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_2PP,135833010,I,1000,0,Total,Total,0,,1,1,HAMSPYW2PP,,2003,DHS,3210,3213,,,
NGA,577858,Number of young women,3210,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_NM1,135833020,D,1000,0,Total,Total,0,,1,1,HAMSPYWNM1,,2003,DHS,,3213,,,
NGA,330182,Number of young women (unweighted),3213,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_UN1,135833030,U,1000,0,Total,Total,0,,1,1,HAMSPYWUN1,,2003,DHS,3210,,,,
NGA,539358,Sexually active young women having multiple partners in last year,3.6,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_2PS,135833040,I,1000,0,Total,Total,0,,1,1,HAMSPYW2PS,,2003,DHS,1987,1811,,,
NGA,547432,Number of sexually active young women,1987,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_NM2,135833050,D,1000,0,Total,Total,0,,1,1,HAMSPYWNM2,,2003,DHS,,1811,,,
NGA,300618,Number of sexually active young women (unweighted),1811,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_UN2,135833060,U,1000,0,Total,Total,0,,1,1,HAMSPYWUN2,,2003,DHS,1987,,,,
NGA,644164,Young women using a condom at last sexual intercourse,17.2,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_CND,135833070,I,1000,0,Total,Total,0,,1,1,HAMSPYWCND,,2003,DHS,72,64,,,
NGA,645435,Number of young women,72,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_NM3,135833080,D,1000,0,Total,Total,0,,1,1,HAMSPYWNM3,,2003,DHS,,64,,,
NGA,296551,Number of young women (unweighted),64,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_W_UN3,135833090,U,1000,0,Total,Total,0,,1,1,HAMSPYWUN3,,2003,DHS,72,,,,
NGA,329931,Young men having multiple partners in last year,8.5,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_2PP,135834100,I,1000,0,Total,Total,0,,1,1,HAMSPYM2PP,,2003,DHS,880,894,,,
NGA,144984,Number of young men,880,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_NUM,135834110,D,1000,0,Total,Total,0,,1,1,HAMSPYMNUM,,2003,DHS,,894,,,
NGA,329877,Number of young men (unweighted),894,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_UNW,135834120,U,1000,0,Total,Total,0,,1,1,HAMSPYMUNW,,2003,DHS,880,,,,
NGA,641702,Sexually active young men having multiple partners in last year,24.9,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_2PS,135834130,I,1000,0,Total,Total,0,,1,1,HAMSPYM2PS,,2003,DHS,301,326,,,
NGA,642179,Number of sexually active young men,301,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_NM2,135834140,D,1000,0,Total,Total,0,,1,1,HAMSPYMNM2,,2003,DHS,,326,,,
NGA,12043,Number of sexually active young men (unweighted),326,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_UN2,135834150,U,1000,0,Total,Total,0,,1,1,HAMSPYMUN2,,2003,DHS,301,,,,
NGA,377613,Young men using a condom at last sexual intercourse,39,1,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_CND,135834160,I,1000,0,Total,Total,0,,1,1,HAMSPYMCND,,2003,DHS,75,84,,,
NGA,144989,Number of young men,75,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_NM1,135834170,D,1000,0,Total,Total,0,,1,1,HAMSPYMNM1,,2003,DHS,,84,,,
NGA,377605,Number of young men (unweighted),84,0,NG,Nigeria,2003,NG2003DHS,HA_MSPY_M_UN1,135834180,U,1000,0,Total,Total,0,,1,1,HAMSPYMUN1,,2003,DHS,75,,,,
NGA,144990,Higher risk sex in the last year [Women],13.1,1,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_HRS,135403010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWHRS,,2008,DHS,25448,25483,,,
NGA,144999,Number of women reporting sexual activity in the last 12 months,25448,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_NM1,135403020,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWNM1,,2008,DHS,,25483,,,
NGA,145000,Number of women reporting sexual activity in the last 12 months (unweighted),25483,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_UN1,135403030,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWUN1,,2008,DHS,25448,,,,
NGA,438660,"Condom use at last higher risk sex (with a non-marital, non-cohabiting partner) [Women]",34.6,1,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_CND,135403040,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWCND,,2008,DHS,3345,3094,,,
NGA,438661,"Number of women who had sex with a non-marital, non-cohabiting partner in the last 12 months",3345,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_NM2,135403050,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWNM2,,2008,DHS,,3094,,,
NGA,144991,"Number of women who had sex with a non-marital, non-cohabiting partner in the last 12 months (unweighted)",3094,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_W_UN2,135403060,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXWUN2,,2008,DHS,3345,,,,
NGA,145006,Higher risk sex in the last year [Men],33.2,1,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_HRS,135404070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMHRS,,2008,DHS,9362,9349,,,
NGA,145005,Number of men reporting sexual activity in the last 12 months,9362,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_NM1,135404080,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMNM1,,2008,DHS,,9349,,,
NGA,145012,Number of men reporting sexual activity in the last 12 months (unweighted),9349,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_UN1,135404090,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMUN1,,2008,DHS,9362,,,,
NGA,467493,"Condom use at last higher risk sex (with a non-marital, non-cohabiting partner) [Men]",57.3,1,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_CND,135404100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMCND,,2008,DHS,3104,2920,,,
NGA,467494,"Number of men who had sex with a non-marital, non-cohabiting partner in the last 12 months",3104,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_NM2,135404110,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMNM2,,2008,DHS,,2920,,,
NGA,145011,"Number of men who had sex with a non-marital, non-cohabiting partner in the last 12 months (unweighted)",2920,0,NG,Nigeria,2008,NG2008DHS,HA_HRSX_M_UN2,135404120,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAHRSXMUN2,,2008,DHS,3104,,,,
NGA,314330,Higher-risk Sex (with multiple partners among all respondents) [Women],1,1,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_2PP,135433010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPW2PP,,2008,DHS,33385,33385,,,
NGA,144988,Number of women,33385,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_NM1,135433020,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWNM1,,2008,DHS,,33385,,,
NGA,314331,Number of women (unweighted),33385,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_UN1,135433030,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWUN1,,2008,DHS,33385,,,,
NGA,677834,Condom use during higher-risk sex (with multiple partners) [Women],23.4,1,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_CND,135433040,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWCND,,2008,DHS,348,328,,,
NGA,677833,Number of women,348,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_NM2,135433050,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWNM2,,2008,DHS,,328,,,
NGA,144993,Number of women (unweighted),328,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_UN2,135433060,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWUN2,,2008,DHS,348,,,,
NGA,144981,Mean number of sexual partners in lifetime [Women],1.6,1,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_MNP,135433070,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWMNP,,2008,DHS,27974,28131,,,
NGA,144985,Number of women who ever had sexual intercourse,27974,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_NM3,135433080,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWNM3,,2008,DHS,,28131,,,
NGA,144996,Number of women who ever had sexual intercourse (unweighted),28131,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_W_UN3,135433090,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPWUN3,,2008,DHS,27974,,,,
NGA,514372,Higher-risk Sex (with multiple partners among all respondents) [Men],10.1,1,NG,Nigeria,2008,NG2008DHS,HA_MSXP_M_2PP,135434100,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPM2PP,,2008,DHS,13808,13838,,,
NGA,509414,Number of men,13808,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_M_NM1,135434110,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMNM1,,2008,DHS,,13838,,,
NGA,372095,Number of men (unweighted),13838,0,NG,Nigeria,2008,NG2008DHS,HA_MSXP_M_UN1,135434120,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMUN1,,2008,DHS,13808,,,,
NGA,145002,Condom use during higher-risk sex (with multiple partners) [Men],33.2,1,NG,Nigeria,2008,NG2008DHS,HA_MSXP_M_CND,135434130,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,HAMSXPMCND,,2008,DHS,1390,1290,,,
