Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2019,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.09983927767305
China,CHN,2018,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.08307458249448
China,CHN,2017,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.0722510121005
China,CHN,2016,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06882780430944
China,CHN,2015,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06627020393634
China,CHN,2014,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06589582005927
China,CHN,2013,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06891451705284
China,CHN,2012,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07497290136078
China,CHN,2011,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.08333720040169
China,CHN,2010,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.08494308970222
China,CHN,2009,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07750654397915
China,CHN,2008,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07277696501981
China,CHN,2007,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07070125663579
China,CHN,2006,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07114769478348
China,CHN,2005,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.07661942959322
China,CHN,2004,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.0886593093225
China,CHN,2003,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.10332924139228
China,CHN,2002,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.12143346550982
China,CHN,2001,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.14340064262315
China,CHN,2000,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.14493771000412
China,CHN,1999,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.1012748705853
China,CHN,1998,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06212824869793
China,CHN,1997,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.02765095976405
China,CHN,1996,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.99677124094623
China,CHN,1995,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.96810174382572
China,CHN,1994,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.94207489263114
China,CHN,1993,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.91879121216422
China,CHN,1992,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.89750650748806
China,CHN,1991,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.87953363844167
China,CHN,1990,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.86702123225852
China,CHN,1989,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.8800194690696
China,CHN,1988,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.89592063095886
China,CHN,1987,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.91486847218647
China,CHN,1986,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.93458842400497
China,CHN,1985,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.95168073824379
China,CHN,1984,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.96609099522513
China,CHN,1983,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.9797002922909
China,CHN,1982,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.99815661741827
China,CHN,1981,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.06130663286938
China,CHN,1980,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.12080912095955
China,CHN,1979,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.1819954473196
China,CHN,1978,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.24790370236875
China,CHN,1977,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.33206637345215
China,CHN,1976,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.4353097926658
China,CHN,1975,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.54846793780201
China,CHN,1974,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.68356377614016
China,CHN,1973,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.83542423595984
China,CHN,1972,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,3.97716794840737
China,CHN,1971,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.10568057120755
China,CHN,1970,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.25072238081603
China,CHN,1969,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.39668557389165
China,CHN,1968,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.54683313154291
China,CHN,1967,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.69619830791987
China,CHN,1966,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.84841579965708
China,CHN,1965,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,4.96962702093499
China,CHN,1964,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.02615027151039
China,CHN,1963,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.39028970959976
China,CHN,1962,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.7902992827169
China,CHN,1961,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.12004288741521
China,CHN,1960,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,6.35175060539193
China,CHN,2022,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,431038314
China,CHN,2021,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,420459351
China,CHN,2020,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,409712858
China,CHN,2019,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,398976116
China,CHN,2018,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,388398439
China,CHN,2017,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,378089414
China,CHN,2016,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,368117713
China,CHN,2015,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,358247976
China,CHN,2014,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,348525737
China,CHN,2013,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,339050281
China,CHN,2012,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,329831324
China,CHN,2011,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,320885462
China,CHN,2010,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,311285309
China,CHN,2009,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,300215888
China,CHN,2008,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,289614409
China,CHN,2007,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,279417210
China,CHN,2006,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,269647598
China,CHN,2005,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,260252253
China,CHN,2004,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,251247617
China,CHN,2003,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,242580168
China,CHN,2002,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,234270258
China,CHN,2001,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,226290339
China,CHN,2000,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,216252544
China,CHN,1999,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,202099429
China,CHN,1998,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,189207420
China,CHN,1997,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,177415721
China,CHN,1996,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,166617245
China,CHN,1995,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,156664016
China,CHN,1994,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,147507400
China,CHN,1993,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,139053415
China,CHN,1992,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,131242713
China,CHN,1991,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,123983018
China,CHN,1990,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,117251887
China,CHN,1989,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,112377323
China,CHN,1988,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,107818238
China,CHN,1987,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,103522774
China,CHN,1986,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,99473509
China,CHN,1985,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,95642551
China,CHN,1984,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,92028761
China,CHN,1983,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,88600568
China,CHN,1982,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,85350653
China,CHN,1981,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,82860038
China,CHN,1980,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,80490702
China,CHN,1979,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,78305399
China,CHN,1978,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,76202376
China,CHN,1977,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,74297533
China,CHN,1976,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,72602526
China,CHN,1975,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,71104391
China,CHN,1974,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,69633782
China,CHN,1973,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,68214145
China,CHN,1972,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,66845138
China,CHN,1971,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,65519126
China,CHN,1970,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,64481678
China,CHN,1969,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,63737162
China,CHN,1968,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,62999052
China,CHN,1967,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,62246822
China,CHN,1966,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,61485504
China,CHN,1965,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,60404483
China,CHN,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,59006679
China,CHN,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,57823100
China,CHN,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,56782174
China,CHN,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,55737040
China,CHN,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,54184363
China,CHN,2022,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,30.5230098252695
China,CHN,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,29.7699843524314
China,CHN,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,29.0349980865991
China,CHN,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.3415047469535
China,CHN,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.68816041233
